join nsx user interface team ui architect look ui expertsarchitects passionate build modern user interfaces ideal candidate full stack developer extensive realworld experience webbased user interface technologies write highquality ui code demonstrate principles good ui design usability role youll responsible build maintain ui architecture common components feature ui architect team high standards code quality also encourage best practice team nsx user interface team chart develop best class ui nsxt product various feature set team responsible develop user interfaces simple use modern efficient close knit team believe team work work collaboratively nsxt redefine way network do chance journey influence way network present users user interface primary responsibilities include candidate hand independently work areas ui architecture design feature usability quality feature participate influence architecture design nsx manager ui independently design implement framework components nsx manager ui act featuremodule owner feature nsx manager ui deliver high quality work interact work cross functional team like product management api team usability qa documentation release engineer collaborate team design development phase ensure adherence ui architectural standards best practice partner architects continue drive development modern user interface layer document standards ensure adhere provide technical guidance members team evaluate provide suggestions time time developmental test practice provide technical oversight perform code review qualifications prior experience architecting enterprise uis extensive ui development someone see evolution ui technologies experience one js frameworks angular bootstrap react vue etc oo design development knowledge common user interface pattern mvc rest partial page refresh dom traversals asynchronous nature applications etc experience build visualization dashboards experience build highly scalable performant systems work knowledge ux design interaction layout strong computer science fundamentals passionate develop uis frontend systems also possess strong sense usability bachelor master degree computer science engineer 1015 years industry experience candidates experience javascript html addition posses knowledge java spring hibernate rest osgi highly preferable knowledge network add advantage possess excellent communication skills team player strong interpersonal skills category engineer technology subcategory software engineer experience business leadership full time part time full time remote post date 20200923 vmware company overview vmware believe software power unlock new opportunities people planet look beyond barriers compromise engineer new ways make technologies work together seamlessly cloud mobility security software form flexible consistent digital foundation securely deliver apps service experience transform business innovation around globe core people deeply value execution passion integrity customers community shape whats possible today httpcareersvmwarecom equal employment opportunity statement vmware equal opportunity employer prohibit discrimination harassment kind vmware commit principle equal employment opportunity employees provide employees work environment free discrimination harassment employment decisions vmware base business need job requirements individual qualifications without regard race color religion belief national social ethnic origin sex include pregnancy age physical mental sensory disability hiv status sexual orientation gender identity andor expression marital civil union domestic partnership status past present military service family medical history genetic information family parental status status protect laws regulations locations operate vmware tolerate discrimination harassment base characteristics vmware encourage applicants age vmware provide reasonable accommodation employees protect disabilities consistent local law,676
work network information security engg bina position sr network security engg organisation solution pvt ltd wwwitsiplcom location bina madhya pradesh exp 56 years experience information security budget ctc 55 l 75 l qualifications b tech techmcamsc computer science equivalent qualification job description knowledge network security anomalies exhibit network environment must work productscomponents like cisco ise firepower ftd data leakage prevention firewall database activity management mobile device management pam etc mandatory cisco aaa asa ise knowledge tcpip stack network protocols experience vulnerability assessment use specialize tool knowledge malware analysis static behavioral good knowledge web servers database servers windows sql linux oracle apache knowledgeexperience log analysis event correlation experience event log monitor security devices train andor certify possess experience information security security one follow certifications mandatory ccna security ceh iso27001 kindly check suit u revert back ur cv ur detail like 1 ctc 2 expectation 3 notice period regard rajesh kumar aayam consultants new delhi 110017 cell9311232179 7011595674 rajeshaayamgmailcom,677
job location phase 8b industrial area mohali 13 years ’ experience web development wordpress experience htmlcss 13 years ’ experience web development wordpress require experience php javascript particular librarysuch jquery knowledge wordpress rest api would plus strong communication skills ability work independently part team require arrange telephonic interview first interest job important look remote job please dont apply job type fulltime salary ₹1000000 ₹3000000 per month experience wordpress 1 year prefer work 1 year prefer education bachelor prefer location mohali punjab prefer,678
require follow staff whatsapp resume 9427423205 call 9313375195 location katargam surat job profile flutter developer experience 13 year approx salary 20k 25k office timings 930 630 pm job type fulltime volunteer experience software development 1 year prefer education bachelor prefer,679
youll write applications use dotnet learn new stack technologies apply instrumentation applications help customers instrument monitor debug large multitiered complex applications replicate customer environments work identify fix root cause provide interim workaround need provide advance technical support work customers solve complex issue product environment build internal customerfacing tool extensions identify product bug enhancements base customer environments work close team software engineer net engineer team responsible solve complex technical challenge customer environments work customers provide advance technical support analyse appdynamics customer code bring experience handson software engineer quickly scan write code spot bug resolve someone great customerfacing communication skills position responsible build multitiered applications use various net fullcore frameworks asynchronous program pattern cloud components ’ work customer environment well cloud environments aws azure unique opportunity work rapidlyscaling fastpaced environment exposure advance technologies across stack youre min 3 years software development experience net extensive debug troubleshoot bs computer science equivalent work experience experience configure iis docker aws azure windows network experience objectoriented asynchronous program pattern understand mvc design pattern frameworks realworld experience codingdeployingtroubleshooting net core host docker linux containers windows cloud environments knowledge web protocols format server environments outstanding attention detail specification ability troubleshootfix complex problems customer environments prove customerfacing professionalism great communication skills ie ability tailor communication audience ’ work technical well nontechnical customers us appdynamics application performance monitor solution use machine learn artificial intelligence ai provide realtime visibility insight environments unique aiops solution take right action exactly right time automate anomaly detection rapid rootcause analysis unify view entire application ecosystem include private public cloud use appdynamics ’ finally align devops business around information help protect bottom line deliver flawless customer experience scale appdynamics headquarter san francisco rd center bangalore learn us httpswwwappdynamicscom rat best workplace employees httpswwwglassdoorcoinoverviewworkingatappdynamicseiie3195511122htm heres cisco buy appdynamics whop 37 billion httpseconomictimesindiatimescomsmallbizstartupshereswhyciscopaidawhopping37billiontoappdynamicsarticleshow56804329cms cisco wearecisco person unique bring talents work team make difference power inclusive future embrace digital help customers implement change digital businesses may think ’ “ old ” 36 years strong hardware ’ also software company security company even invent intuitive network adapt predict learn protect company – ’ put us box “ digital transformation ” empty buzz phrase without culture allow innovation creativity yes even failure learn day day focus give take give best give egos break give give back build dna take accountability bold step take difference heart without diversity think dedication equality move forward colourful hair ’ care tattoo show ink like polka dot ’ cool pop culture geek many us passion technology world change us appdjobs,680
data junkie would like wrangle huge data set usage stats clickstreams free text feedbacks predict user experience adoption retention like solve complex challenge problems articulate result lucid manner ’ get problem data solve role data scientist select feature build optimize classifiers use machine learn techniques build statisticalmachine learn model extract insights create automate anomaly detection systems constant track performance collaborate subject matter experts determine relevant data source communicate insightsrecommendations wide spectrum stake holder act mentor guidetrain less experience folks desire skills experience bemasters computer sciencestatistics equivalent least 5 years experience predictive model strong knowledge machine learn algorithms strong rpython numpy scipy etc strong sql data visualization exposure big data platforms spark mahout scala aws machine learn plus great communications skills verizon recently acquire bluejeans plan integrate bluejeans employees verizon include compensation benefit program due course position part plan integration,681
spacex wa found belief future humanity explore star fundamentally excite one today spacex actively develop technology make possible ultimate goal enable human life mar full stack software engineer enterprise information system eis team write software build rocket power spacex dynamic highly iterative community responsible software factory floor warehouse financial system supply chain system elon ha call u nervous system spacex connect team spacex ensure entire rocket build process run smoothly opportunity spacex seek software engineer demonstrable experience develop across full application stack application write aspnet c sql server angularjs typescript ’ require experience specific language long posse core computer science fundamental full stack development comfortable tackle new problem innovate solution love interact every facet business consider creative motivate able take ownership application build sound like help u get mar responsibility develop custom application solve business need pair developer understand code change ass risk ensure best practice partner product manager stakeholder create robust solution assure timely release new feature bug fix agile development practice maintain improve quality solution deliver continue reduce time concept consume solution collaborate ux designer software architect create consistency design architecture across apps craft maintain portfolio application empower spacex basic qualification bachelor degree computer science engineer physic mathematics similar technical discipline 3 year experience develop across fullstack web server relational database clientsidefrontend prefer skill experience database understand sql ability write performant sql ability diagnose query work dba server knowledge web server operate lowlevel familiar web protocol develop apis scale web application ability increase performance diagnose problem good judgment uxui design understand finer point html cs javascript know tool use system architecture proficiency structure database website rich client side application scratch quality demonstrate usage different test pattern continuous integration process build deployment system continuous monitor current date current trend pattern goingson world web development change rapidly strong knowledge computer science fundamental apply realworld development experience agile development scrum methodology itar requirement conform us government space technology export regulation include international traffic arm regulation itar must us citizen lawful permanent resident us protect individual define 8 usc 1324b 3 eligible obtain require authorization us department state learn itar spacex equal opportunity employer employment spacex govern basis merit competence qualification influence manner race color religion gender national originethnicity veteran status disability status age sexual orientation gender identity marital status mental physical disability legally protect status applicant wish view copy spacex ’ affirmative action plan veteran individual disability applicant require reasonable accommodation applicationinterview process notify human resource department 310 3636000,682
scam alert caution fraudulent job offer info × scam alert caution fraudulent job offer inform instance jobseekers lead believe fictitious job opportunities deloitte india “ deloitte ” one case false promise actual potential selection initiation completion recruitment formalities appear make jobseekers appear ask pay money specify bank account individuals entities condition selection ‘ job ’ deloitte individuals entities way connect deloitte represent otherwise act behalf deloitte would like clarify deloitte ethics integrity fundamental negotiable corruption neither offer bribe accept induce permit party make receive bribe behalf authorise party person collect money jobseekers form whatsoever promise get job deloitte consider candidates merit provide equal opportunity eligible applicants one authorise official deloitte permit confirm job offer deloitte anyone time make make payment party promise job selection job deloitte matter relate include ‘ registration ’ ‘ verification ’ ‘ security deposit ’ otherwise engage person make make fraudulent promise offer do entirely risk deloitte take responsibility liability unauthorised fraudulent action engagements encourage jobseekers exercise caution query veracity job offer receive relate deloitte would like report fraud regard job offer deloitte please send email inhiringalertdeloittecom ios developer consultant bengaluru core business operationscore business operations cbo integrate set offerings address clients core business issue cbo provide gamut consult service span advisory implementation operations cbo practitioners help clients transform modernize run exist technology platforms right process design implementation finally ensure rollout transition cbo four different offerings — systems engineer focus design delivery support large scale software applications integrate systems cloud engineer focus endtoend cloud service migration strategy transformation cloud operations core industry solutions focus industry vertical sector specific solutions drive operational change automate core business operations transformation focus create flexible innovative business model clients support strong operations foundation cbo serve clients across life sciences health care government public service financial service among industriesconvergehealth – product engineer deloitte consult innovation practice deloitte consult ’ innovation practice service area within deloitte consult whose goal build environment culture continuous innovation drive profitable revenue identification incubation breakthrough ideas new adjacent businesses market deloittes commitment innovation inspire clients new possibilities innovation labs fresh new products service deliver value every turn work clients explore new approach critical business issue innovation agenda design deliver tangible result nearterm sustainable competitive advantage years comeabout convergehealth deloitte convergehealth part deloitte consult ’ innovation practice convergehealth support informationbased transformation healthcare enable healthcare life sciences organizations answer “ hard question ” healthcare–what work context cost convergehealth bring powerful analytics platforms data model recombinant advance proprietary open source analytics content benchmarks collaborations industry leaders intermountain healthcare significant experience deloitte consult llp ’ life sciences healthcare practice help clients survive thrive new paradigm valuebased personalize medicine mission enable “ learn healthcare system ” encounter healthcare system become learn event lead greater efficiency higher quality care sustain innovation benefit improve patient outcomes team deloitte consult llp ’ technology consult practice dedicate help clients build tomorrow solve today ’ complex business problems involve strategy procurement design delivery assurance technology solutions service areas include analytics information management delivery cyber risk service technical strategy architecture well spectrum digital strategy design development service offer deloitte digital learn technology consult practice wwwdeloittecomqualifications education bachelor ’ degree accredit university strong academic record mhabebtechmcamscmtechmba backgroundprior experience 36 years handson mobile app development experience skills project experience require • prove work experience ios software development proficient swift 40 objectivec cocoa touch xcode development experience work ios frameworks coredata uikit watchkit healthkit researchkit carekit experience thirdparty libraries custom libraries apis work knowledge general mobile landscape architectures trend emerge technologies solid understand full mobile development life cycle experience source control git bitbucket stash experience restful apis connect backend service oauth 20 publish one ios apps app store prefer experience develop backend applications aws java nodejs experience write javascript html5 css healthcare experiencejob responsibilities ios developers product engineer level design build advance applications ios platform swift objectivec collaborate crossfunctional team define design ship new feature work new development bug fix improve application performance continuously discover evaluate implement new technologies maximize development efficiency job location • bengaluru ’ growat deloitte ’ invest great deal create rich environment professionals grow want people develop way play strengths hone leadership skills part efforts provide professionals variety learn network opportunities—including exposure leaders sponsor coach challenge assignments—to help accelerate career along way two people learn exactly way provide range resources include live classrooms teambased learn elearning du leadership center india stateoftheart worldclass learn center hyderabad offices extension deloitte university du westlake texas represent tangible symbol commitment people ’ growth development explore du leadership center india benefit deloitte know great people make great organization value people offer employees broad range benefit learn work deloitte mean deloitte ’ culture positive supportive culture encourage people best work every day celebrate individuals recognize uniqueness offer flexibility make daily choices enable healthy focus confident aware offer wellbeing program continuously look new ways maintain culture inclusive invite authenticity leverage diversity people excel lead healthy happy live learn life deloittecorporate citizenship deloitte lead purpose make impact matter purpose define extend relationships clients people communities believe business power inspire transform focus education give skillbased volunteerism leadership help drive positive social impact communities learn deloitte ’ impact world education bachelor ’ degree accredit university strong academic record mhabebtechmcamscmtechmba background “ deloitte ” brand tens thousands dedicate professionals independent firm throughout world collaborate provide audit consult financial advisory risk management tax service select clients firm members deloitte touche tohmatsu limit dttl uk private company limit guarantee member firm provide service particular geographic area subject laws professional regulations particular country countries operate dttl provide service clients dttl dttl member firm separate distinct legal entities obligate dttl dttl member firm liable act omissions dttl member firm structure differently accordance national laws regulations customary practice factor may secure provision professional service territory subsidiaries affiliate andor entities unite state deloitte llp member firm dttl like dttl deloitte llp provide service clients instead service primarily provide subsidiaries deloitte llp include deloitte touche llpdeloitte consult llpdeloitte financial advisory service llpdeloitte tax llp requisition code e20bccondd1iosdint,683
company imerys world leader create specialty solution improve everyday life mineral success build people create environment 17500 employee around globe thrive passionately believe team best opportunity learn collaborate find new way solve customer ’ challenge matter part business offer variety work real opportunity make impact part evolution want grow skill develop career find wwwimeryscom position lab administrator job summary role support mill process provide technical analysis production package sample support imerys occupational health standard provide technical analysis industrial hygiene sample key task responsibility set adjust operate laboratory equipment instrument test determine particle size color density ash product test may require test analyze product sample verify conformity specification set laboratory equipment instrumentation require test process control record test result form prepare graph chart require clean laboratory equipment work area calibrate perform routine maintenance laboratory equipment assist performance collect product sample mill area area require maintain record production specification test result qualityassurance performance data complete certificate analysis relate product quality maintain inventory supply use laboratory maintain set calibrate industrial hygiene inhalable respirable dust noise carbon monoxide sample device schedule perform annual industrial hygiene sample calculate result enter data occupational health database provide employee management result assist miscellaneous qualityrelated project iso documentation record maintenance equipment malfunction require troubleshoot repair may resolve conversation vendor contractor change affect part request service call participation incident investigation root cause analysis determine source contamination product employee exposure noise dust occupational health concern education experience requirement bachelor ’ degree equivalent experience knowledge skill ability characteristic mathematical skill need evaluate data perform test prepare graph chart report computer skill require manage utilize data management software package qualification able lift 50 lb able spend majority 8 hour shift standingwalking relocation assistance provide position type full time permanent technical issue monitor inbox recruitingsupport imeryscom please submit resume application email review ensure fairness legal compliance recruitment process application receive online application process consider imerys affirmative action equal opportunity employer policy discriminate employee applicant employment race color religion sex national origin age marital status sexual orientation gender identity genetic information disability veteran status status protect federal state local laws,684
citrusbug technolabs look skilled wordpress developer design implement attractive functional websites clients responsible implementation wordpress theme plugins well site integration security update indepth knowledge frontend program languages good eye aesthetics strong content management skills ultimately topclass wordpress developer create attractive userfriendly websites perfectly meet design functionality specifications client software development2 yearsupto 30k opportunity competitive salary retention bonus excite diverse workload nice office infrastructure 5 days work latest tool need job scope speedy career growth supportive friendly work culture biweekly fun activity events love party expect busy social calendar responsibilities design build website frontend create website architecture design manage website backend include database server integration generate wordpress theme plugins conduct website performance test troubleshoot content issue conduct wordpress train client monitor performance live website qualifications bca mca btech mtech skills php wordpress woocommerce theme plugin cms html css always ready hire talented people,685
openings noc l1 engineer network support engineer externetworkshitech city madhapur hyderabad greetings day openings noc l1 engineer network support engineer externetworkshitech city madhapur hyderabad profile noc l1 engineer network support engineer location hitech city madhapur hyderabad start date immediate asap shift timings 247 rotational shift number openings multiple experience 1 3 years job description require qualification skillset 1a minimum bachelor degree computer science equivalent alternative education skills andor practical experience require 2experience work multivendor environment plus 3strong analytical skills able collate interpret data various source 4ability assess prioritize alert trigger suitable process responsibilities 5you primarily responsible handle day day network relate issue include intranet extranet local area network lan wide area network wan etc 6provide direct technical engineer project support client businesses specific local global requirements 7should able efficiently effectively recommend execute workarounds restore disrupt service follow standard predefines professional attribute 1creative problem solve abilities attention detail 2must able work independently contribute member team 3interpersonal skills excellent communication skills 4ability multitask prioritize workload 5must will work shift operations 247365 rotational work environment technical proficiency 1ccna mcse level equivalent technical work experience 2exposure itsm process 3exposure service management tool track ticket 4ms office knowledge intermediate level since inception 2001 experience tremendous growth years outsource via technology staff solutions core establishment closely work customers years come rely us staff inhouse ittalent also help provide complete care investments power ability rapid technology innovation intimate understand customers challenge lead development manage technology service application development service business units customers enjoy single source provider endtoend technology solutions address challenge date robust platform holistically meet technology need overcome technology challenge company grow 25 33 yoy past five years interest requirement please revert update resume along detail asap mail id skarikeexternetworkscom proceed contact person shalinihr executive please send cv resume skarikeexternetworkscom call 04045456551 current ctc expect ctc official notice period shortlist need attend f2f interview hyderabad weekdays one day prior updateyn please refer friend colleagues interest best regard shalini hr executive tel 04045456551email skarikeexternetworkscom externetworks plot 1608 survey 72road 1 image garden rd survey india colony silicon valley madhapur hyderabad telangana 500081 externetworkscom,686
prefer skills experience node js api node js server integration strong knowledge script languages react javascript es6 typescript experience socket io mongodb rebitmq redis experience html5 css3 bootstrap strong analytical debug skills call directly 9898220744 job type fulltime salary ₹2500000 per month schedule morning shift experience nodejs 2 years require work 1 year prefer education bachelor prefer,687
role php developer responsible program conception development client support ensure continuous enhancement product essential job function include hand experience core php html javascripts angular js able work unstructured dynamic environment passionate technology web base consumer service make qualify post experience 1 3 year btechbecomputerbeitbsccomputermsccomuterbcamcabscit familiarity technical requirements technical skills php java sql mysqlhtmlcss javascript jquery ajax knowledge android ios add advantage,688
job profile would design program per client request rest job profile discuss job type fulltime salary ₹1000000 ₹1200000 per month schedule flexible shift monday friday weekend experience machine learn 1 year prefer artificial intelligence 1 year require python 1 year require education secondary10th pass prefer work remotely,689
junior software engineer php mysql look php developers least 3 6 months experience php development freshers undergo exhaustive train program phpmysql also apply great passion expertise php modern frameworks knowledge experience advance javascript jquery ajax excellent write verbal communication skill ability quickly adapt learn new technologies able work efficiently minimal supervision degree computer science relate field prefer please add junior software engineer – php subject line mail,690
1 years experience flutter app development good ios android experience job type fulltime salary ₹1500000 ₹3000000 per month schedule day shift experience flutter 1 year require total work 1 year require work remotely,691
qualification ugpg degree experience 3 years work location coimbatore skills expert dart strong knowledge native cross platform mobile development framework swift ios java android react native able integrate multiple data source databases one system must build least two android andor ios apps flutter publish app store experience thirdparty libraries apis work knowledge general mobile landscape architectures trend emerge technologies solid understand full mobile development life cycle build experience work agile development process must come native cross platform development background use technologies swift ios java android react native understand accessibility security compliance strong unit test debug skills work successfully deploy apps use flutter framework experience thirdparty libraries apis experience api integration strong knowledge flutter deal different screen size addon knowledge android sdk different versions android familiarity restful apis connect mobile applications backend service strong knowledge ui design principles pattern best practice understand google ’ android design principles interface guidelines proficient understand code versioning tool git work experience mobile development job responsibilities write reusable testable efficient code design implementation lowlatency highavailability performant applications develop user interface application base assets provide design team develop business logic base application requirements integrate api base endpoints provide backend development team implementation security data protection integration data storage solutions,692
proficiency php php base mvc frameworks like laravellaravelcakecodeigniter good knowledge oops concepts development php base web application development php base apis contribute backend web application clean portable welldocumented code work closely team ensure successful front end take static htmlcss frontend code integrate custom php website web app time delivery project able work team well individually job type fulltime volunteer salary ₹3500000 per month schedule day shift supplemental pay performance bonus experience software development 1 year prefer education bachelor prefer work remotely,693
black tux reinvent formalwear rental industry guy show best day matter company design manufacture modern rental suit tuxedo actually fit—made 100 wool order online deliver free use combination machine learn tailortrained fit specialist industryleading customer service black tux guarantee perfect fit every time cuttingedge men fashion also strive stay cuttingedge technology look look hire full stack engineer fullstack engineer black tux ’ work code deepest level stack top ’ work create dynamic pixelperfect web uis simultaneously solve complex business problem work massive impact business operation team oversee internal tool warehouse include procurement believe ’ huge value leverage technology data science match demand supply side product plan build maintain web application support business operation team use modern web technology develop scalable backend service key focus area order management internal tool fulfillment work react redux single page application deliver defect limit code ubiquitous test automation work closely product manager team member understand articulate break customer need technical requirement focus customer deliver feature excite contribute development team standard best practice 2 year professional software development b computer science relate field require big plus experience one object orient program language eg python java c strong proficiency javascript javascript object model along html cssscss thorough understand reactjs core principle along popular reactjs workflow redux apollo experience newer specification ecmascriptes6 nodejs experience common frontend development tool babel webpack npm etc knowledge modern authorization mechanism json web token experience deliver api framework service build standard rest graphql crud ability collaborate organize plan delivery project collaboration qa team stakeholder experience serverless aws lambda docker plus conversant algorithm software pattern best usage benefit perk work black tux excite startup environment weekly cater lunch dog friendly office complimentary dry clean tailor service competitive health insurance coverage pay park pay maternity paternity leave open vacation time stock pantry apple equipment whatever need productive quarterly team out company happy hour free suit rental equal opportunity employer interview hire applicant background orientation expression identity,694
role python django backend developer experience 4 years type permanent location trivandrum notice period immediate 15 days company multipurpose app connect large database traders drivers couriers enable request money deal rid send parcel give time daythey trust 20 million app users 140 countries summary part software engineer team python developer build platform serverside components support distribute realtime product solutions require knowledge minimum 3 years experience python django design deploy rest web service develop backend components improve responsiveness overall performance integrate userfacing elements applications experience version control systems preferably git strong troubleshoot debug skills familiarity agile software development essential job function create feature api database design specifications identify scalability issue performance bottleneck django applications find bug recommend innovative solutions improve product apply part expand team help build product expertise attitude commitment crucial platform require quick learn new technologies products know someone love deal challenge thrive fastgrowing environment look learn lot grow quickly look ciel hr ciel newage hr firm offer talent acquisition solutions clients leverage technology analytics framework pioneer several vistas hr since 1992 founder foi diversify successfully areas analytics strategy consult founder along industry veterans start 2nd venture hr service market bring new meanings industry ciel hr service strongly anchor technology analytics apply interest please drop update profile vinodhiniscielhrcom 6381628863,695
fast data technologies team fdt fast data technologies fdt group build multiple cloud base distribute platform service core amazons consumer digital businesses fast data next step evolution big data fdts core nosql distribute storage platform process 27 trillion transactions per day serve various tier1missioncritical amazon websites internal amazon systems thousands service fuel growth amazon businesses use fdt store customer order catalog product information shop cart kindle device information hundreds business critical datasets performance availability fdt critical reliability amazon brand partner amazon web service aws leverage technologies build cloud customers offer technologies invent aws channel broader market addition core storage group own products like tiered storage secondary index range query cloud messenger sequence generator data backfill towards vision seek strong highly motivate engineer disrupt build next generation distribute cloud compute products take next level invite explore awesome career define opportunity part amazon responsibilities include 4yrs 12 years industry experience lead design ultimately deploy successful service ensure quality design systems define new apis demonstrate full complete understand service interdependencies limitations possess knowledge curious learn performance scalability enterprise system architecture engineer best practice create prototypes proofofconcepts iterative development work effectively product development engineer team actively mentor junior team members join team builders innovators think outside box team thats commit low operational burden design team put worklife balance personal professional growth principle goal enjoy work dynamic environment deliver world class mission critical systems may career opportunity desire skills experience bachelor master degree computer science relate field 4yrs 12 years industry experience solid experience c c java python expert least one solid expertise data structure algorithms solid understand object orient design concepts solid unix linux experience good understand network concepts experience scale performance large systems great understand database theory solid experience least one relational dbms outstanding interpersonal communication skills obsession quality customer experience attention detail couple ability think abstractly case profile short list might call telephonicinperson interview hyderabad office next days hence please send across update resume request detail pasupgamazoncom earliest connect us linkedin know awesome opportunities amazon india httpinlinkedincomingpasupulati techsde basic qualifications fast data technologies team fdt fast data technologies fdt group build multiple cloud base distribute platform service core amazons consumer digital businesses fast data next step evolution big data fdts core nosql distribute storage platform process 27 trillion transactions per day serve various tier1missioncritical amazon websites internal amazon systems thousands service fuel growth amazon businesses use fdt store customer order catalog product information shop cart kindle device information hundreds business critical datasets performance availability fdt critical reliability amazon brand partner amazon web service aws leverage technologies build cloud customers offer technologies invent aws channel broader market addition core storage group own products like tiered storage secondary index range query cloud messenger sequence generator data backfill towards vision seek strong highly motivate engineer disrupt build next generation distribute cloud compute products take next level invite explore awesome career define opportunity part amazon responsibilities include lead design ultimately deploy successful service ensure quality design systems define new apis demonstrate full complete understand service interdependencies limitations possess knowledge curious learn performance scalability enterprise system architecture engineer best practice create prototypes proofofconcepts iterative development work effectively product development engineer team actively mentor junior team members join team builders innovators think outside box team thats commit low operational burden design team put worklife balance personal professional growth principle goal enjoy work dynamic environment deliver world class mission critical systems may career opportunity prefer qualifications desire skills experience bachelor master degree computer science relate field 4yrs 12 years industry experience solid experience c c java c expert least one solid expertise data structure algorithms solid understand object orient design concepts solid unix linux experience good understand network concepts experience scale performance large systems great understand database theory solid experience least one relational dbms outstanding interpersonal communication skills obsession quality customer experience attention detail couple ability think abstractly case profile short list might call telephonicinperson interview hyderabad office next days hence please send across update resume request detail pasupgamazoncom earliest connect us linkedin know awesome opportunities amazon india httpinlinkedincomingpasupulati,696
look java full stack lead developers experience build highperforming scalable enterprisegrade applications resource part talented software team work missioncritical treasury applications resource responsible design development treasury applications provide expertise full software development lifecycle concept design test requirements java 15 good java 18 springboot microservices spring spring security spring integration spring batch spring data spring cloud spring boot jpa java persistent api hibernate mybatis unixlinuxany unix flavor sqldatabase knowledgeperformancetuning message knowledge jms kafka html5 css javascript es6 frontend technologies jquery bootstrap reactjs angularjs vuejs node js good responsive design crossplatform web mobile crossbrowser environment compatibility objectoriented design web service restsoap web service restfulany web servicesconsumption experience fine experience git bitbucket knowledgeable restbased apis knowledgeable web application development frameworks manage prioritize project work knowledge mariadb least knowledge rmdb eg mysql oracle preferable knowledge private cloud platform openshift kubernetes docker aws good hadoop hiveimpalaspark good nosql database dynamodb mongodb cassandra hbase etc…good familiar agile practice establish continuous integration release automation good communication troubleshoot skills candidate require mention skills well experience fintech global market experience strong organizational skills manage assignments effectively work within tight deadlines strong communications skills collaborate developers qa project managers stakeholders familiarity agile development process experience continuous integration jenkins ci equivalent experience java oop multithreading plus passion learn selfimprovement greatly prefer least 7 12 years relevant work experience degree computer science relate field work various tech team downstream report able manage work balance need deliver discipline manner within minimal monitor strong background design implementation scalable architecture good understand algorithms data structure design pattern offer opportunity work technical challenge may impact across geographies vast opportunities selfdevelopment online university knowledge share opportunities globally learn opportunities external certifications opportunity share ideas international platforms sponsor tech talk hackathons unlimited access linkedin learn solutions possibility relocate epam office short longterm project focus individual development benefit package health benefit retirement benefit pay time flexible benefit forums explore beyond work passion csr photography paint sport etc learn epam india,697
java software engineer part elite talented software team design develop deploy high end software solutions tbm technologies pvt ltd establish 2006 researchdriven machinetonext technology company 2018 recognize telecom technology company year india name innovative software development company india 2017 best telecom software company india award include name among 20 promise software development company recognition gsma mobile world congress 2011 smart solutions enhance lifestyles save live enable effective communications proprietary software technologies deliver solutions telecom operators include airtel dialog axiata verizon wireless vodafone idea dedicate research team focus nextgeneration solutions sensors smart devices location 50 technology multilingual multimodal communication omnichannel delivery platforms cloud technologies virtualization rack servers mobile phone analytics machine learn iot responsibilities duties 1 build nextgeneration enterprise grade high performance scalable applications service 2 work core java jsp webservices servlet 3 strut 138 2 ejb 30 hibernate jms java script spring 3 4 xml 3 utilize agile advance methodologies document design develop deploy maintain java applications service solutions 4 stay date learn new java frameworks technologies software 5 empower express opinion help shape design product solution 6 create products solutions involve design completion 7 part several initiatives help people save live large scale across many countries 8 prior train course java j2ee 9 strong knowledge core java 10 knowledge j2ee frameworks j2ee skills spring 3 higher hibernate servlets strut ejb 30 java security jms key skills good analytical troubleshoot skills selflearning motivate discipline attitude high level logic reason skills good verbal write communication skills require experience qualifications bachelor master degree computer science reputable university relate field equivalent military industry experience job type fulltime schedule day shift experience java 1 year prefer education bachelor prefer industry software development work remotely temporarily due covid19,698
